Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Puerto Rico,PRI,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,164000000,,,209900000,191600000,177300000,171000000,170000000,168700000,155700000,159700000,176500000,187600000,182100000,285900000,270800000,285500000,265400000,328600000,347200000,380300000,366700000,388000000,391400000,344600000,356900000,372800000,411200000,400200000,429300000,434100000,449300000,420000000,411300000,369200000,318400000,375700000,466000000,436700000,335900000,407300000,406800000,382200000,421400000,503300000,499267400,515646900,430227200,518709200,567100000,822000000,795000000,816400000,846700000,867100000,854900000,840600000,847300000,792100000
Puerto Rico,PRI,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50654.69801,,,,,,,,
Puerto Rico,PRI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,3.365,,,,,1.776,,,,,1.543,,,,,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.51,,,,,,,,,,18.29,,,,,21.71,,,,,22.6,,,,,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.59,,,,,,,,,,78.36,,,,,76.5,,,,,75.85,,,,,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.23380282,,,,,,,,,,12.06197183,,,,,14.06197183,,,,,14.32394366,,14.32394366,,,,
Puerto Rico,PRI,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7976,,,,,,,,,,0.8564,,,,,0.9984,,,,,1.017,,,,,,,,
Puerto Rico,PRI,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Aquaculture production (metric tons),ER.FSH.AQUA.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,86,110,113,242,284,160,143,68,58,13,164,138,154,414,462,309,457,351,306,84.3,62,51,17,20,20,19.92,20,20,20,,
Puerto Rico,PRI,Arable land (% of land area),AG.LND.ARBL.ZS,,25.25366404,24.01352875,23.90078918,21.53325817,24.23900789,21.08229989,19.16572717,18.48928974,18.71476888,17.13641488,14.65614431,12.96505073,10.7102593,10.7102593,10.59751973,10.59751973,10.82299887,11.04847802,10.93573844,8.342728298,7.666290868,7.553551297,7.215332582,7.440811725,7.10259301,7.215332582,7.10259301,8.680947012,7.891770011,7.328072153,6.200676437,5.862457723,3.607666291,3.720405862,3.720405862,3.720405862,4.171364149,5.806087937,6.155580437,6.73055251,7.316798368,7.666290868,7.598647297,7.531003726,7.463359295,7.384441939,7.316798368,6.820744081,6.223224438,6.40360758,6.595264938,6.775648081,6.877113867,6.877113867,6.877113867,6.877113867,,
Puerto Rico,PRI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.093344146,0.086927351,0.08464662,0.074782719,0.082883577,0.071238231,0.064255838,0.061606333,0.061844532,0.055923473,0.047064105,0.040819862,0.033000022,0.032320632,0.031396126,0.030881902,0.031081138,0.031315697,0.030617836,0.023081722,0.020971136,0.020442704,0.019328702,0.019735721,0.018655611,0.018770784,0.01830411,0.022165302,0.019967766,0.018377156,0.015440287,0.014504169,0.008850789,0.009042986,0.008959836,0.008859881,0.009841918,0.013620371,0.014368114,0.015666804,0.016994984,0.017783817,0.017615872,0.017455483,0.017323665,0.017213224,0.01715572,0.01608672,0.014757741,0.01526256,0.015902218,0.016536029,0.016977092,0.017256626,0.017563226,0.017906969,,
Puerto Rico,PRI,Arable land (hectares),AG.LND.ARBL.HA,,224000,213000,212000,191000,215000,187000,170000,164000,166000,152000,130000,115000,95000,95000,94000,94000,96000,98000,97000,74000,68000,67000,64000,66000,63000,64000,63000,77000,70000,65000,55000,52000,32000,33000,33000,33000,37000,51500,54599.99847,59700.00076,64900.00153,68000,67400.00153,66800.00305,66199.99695,65500,64900.00153,60500,55200.00076,56799.99924,58500,60099.99847,61000,61000,61000,61000,,
Puerto Rico,PRI,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Average grace period on new external debt commitments (years),DT.GPA.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Average grant element on new external debt commitments (%),DT.GRE.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Average interest on new external debt commitments (%),DT.INR.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Average maturity on new external debt commitments (years),DT.MAT.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Average number of visits or required meetings with tax officials (for affected firms),IC.TAX.METG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,2054,,,,,2054,,,,,2054,,,,,2054,,,,,2054,,,,,2054,,,,,2054,,,,,2054,,,,,2054,,,,,2054,,,,,2054,,2054,,,,
Puerto Rico,PRI,Average time to clear exports through customs (days),IC.CUS.DURS.EX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),per_si_allsi.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Bird species, threatened",EN.BIR.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
Puerto Rico,PRI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.4,31.4,31.3,31,31,30.7,28.9,26.7,25.5,24.9,24.8,25.6,24,23.3,24.3,23.8,24.2,24.5,24.1,23.4,22.8,22,21.05,20.1,19.3,19.4,19.45,19.5,19.3,19.1,18.5,18.1,17.8,17.9,17.5,17,16.9,16.2,15.7,15.6,15.59,14.59,13.7,13.1,13.16,12.96,12.41,11.86,11.79,11.72,11.3,11.1,10.6,10.1,9.7,9,8.3,7.3,
Puerto Rico,PRI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,,,,,,,,,,,,,,
Puerto Rico,PRI,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Broad money (current LCU),FM.LBL.BMNY.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Broad money growth (annual %),FM.LBL.BMNY.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.089285714,4.431546964,4.716663233,4.717080917,4.6,4.8,5,5.1,,,,
Puerto Rico,PRI,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Puerto Rico,PRI,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,3100,3100,3300,3300,2900,2800,2500,2500,2200,2200,2100,2200,2100,2000,2000,2275,2663,2881,3197,3597,2557,1784,2202,2655,2354,1496,1327,1191,1611,1867,1949,2115,2046,2162,2583,3749,3043,3672,3785,3799,5454,5043,3237,3786,3342,3561,2806,2305,2423,2312,2593,2024,1861,2002,2057,2148,1901,,
Puerto Rico,PRI,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Cereal production (metric tons),AG.PRD.CREL.MT,,17982,12049,12349,16227,16227,13139,11938,7575,8129,5961,5734,5689,5103,5054,5254,5027,5627,5615,6005,5950,6525,6480,6363,4933,5286,5719,2667,1910,780,540,500,460,428,550,660,750,820,1018,708,460,367,279,431,442,454,500,550,522,504,512,620,651,666,59,306,286,248,
Puerto Rico,PRI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1132.9,1269.8,1297.3,1341.7,1597.5,1476.1,1596.4,2227.9,2128,2637.6,3066.3,3042.2,4098.8,4283.1,4529.3,5464.1,6116.3,6170.3,6823.9,7391.3,9695.4,9671.6,9789.2,7956.5,2872.8,3125.1,2051.5,2358,1238.1,1080,1149.4,1069.8,1732.8,1410.3,1500,1595.7,1708.3,1867.2,1745.7,1723.5,1742.6,1772.1,1821.3,1857.4,1917.5,1851.9,1896.6,2014.2,2044.8,2073.3,2053.5,1862.9,1829.1,2110,3010.5,3132.3,3113.3,
Puerto Rico,PRI,Changes in inventories (constant LCU),NE.GDI.STKB.KN,33600000,,,,61200000,102500000,91200000,25100000,82300000,110100000,32300000,79200000,63000000,164000000,30700000,90300000,170100000,73300000,80900000,3300000,54300000,52900000,-55200000,21100000,141000000,46400000,1600000,69600000,62200000,103200000,109900000,12800000,91400000,101300000,137100000,155200000,67900000,98900000,7700000,108900000,68400000,109300000,45200000,47500000,74425500,77182000,84164000,54122000,73600000,64700000,40000000,23500000,32000000,10900000,11200000,75000000,-25000000,-16800000,-2100000
Puerto Rico,PRI,Changes in inventories (current LCU),NE.GDI.STKB.CN,42000000,,,77000000,77000000,125000000,106000000,30000000,95000000,138000000,39000000,113800000,136200000,192200000,103600000,139000000,137900000,-58100000,124700000,176200000,406600000,125500000,-336300000,24000000,535200000,155100000,-68700000,244700000,159400000,384000000,417963000,29789000,309433000,373477000,598373000,635423000,324431000,417656000,32000000,495700000,311711000,475211000,242950000,256903000,342111000,346978000,377830000,313374000,399267000,355000000,93600000,500000000,140200000,90200000,128600000,75000000,25000000,8300000,5100000
Puerto Rico,PRI,Changes in inventories (current US$),NE.GDI.STKB.CD,42000000,,,77000000,77000000,125000000,106000000,30000000,95000000,138000000,39000000,113800000,136200000,192200000,103600000,139000000,137900000,-58100000,124700000,176200000,406600000,125500000,-336300000,24000000,535200000,155100000,-68700000,244700000,159400000,384000000,417963000,29789000,309433000,373477000,598373000,635423000,324431000,417656000,32000000,495700000,311711000,475211000,242950000,256903000,342111000,346978000,377830000,313374000,399267000,355000000,93600000,500000000,140200000,90200000,128600000,75000000,25000000,8300000,5100000
Puerto Rico,PRI,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.06514924,44.30928838,48.57952975,48.5902037,51.77346774,52.618283,54.09320569,54.90176966,56.96041861,61.65936054,59.50024666,59.86660409,60.05999284,61.8076427,61.99866172,61.53451319,62.03839917,61.80644492,,,,,,,,,,,,
Puerto Rico,PRI,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Children (0-14) living with HIV,SH.HIV.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
